1)	2.02098
2)	2.01545
3)	2.0022
4)	1.99446
5)	1.99235
6)	2.00564
7)	2.01293
8)	1.98959
9)	2.00532
10)	2.00954
11)	2.00326
12)	1.99896
13)	1.99933
14)	2.01739
15)	2.01676
16)	1.97946
17)	1.9772
18)	1.98939
19)	2.00223
20)	1.98057
21)	2.01345
22)	2.03011
23)	1.97471
24)	2.0008
25)	2.01348
26)	1.99818
27)	1.99254
28)	1.99438
29)	2.01301
30)	2.00791
31)	2.00062
32)	2.03307
33)	2.00341
34)	1.98462
35)	2.00814
36)	2.00019
37)	1.96627
38)	1.99027
39)	2.00577
40)	2.01521
41)	1.98727
42)	1.98549
43)	1.97545
44)	1.9922
45)	1.99914
46)	1.99034
47)	1.98055
48)	2.02021
49)	2.00973
50)	1.98821
51)	2.00834
52)	1.97853
53)	1.97308
54)	1.98077
55)	1.98489
56)	2.01036
57)	2.00038
58)	2.00206
59)	1.99539
60)	1.97841
61)	2.00971
62)	1.97879
63)	2.02449
64)	2.01084
65)	1.97963
66)	1.99587
67)	1.98097
68)	1.9953
69)	1.98532
70)	1.99301
71)	2.02656
72)	1.98045
73)	1.98877
74)	1.99867
75)	2.00981
76)	2.01851
77)	1.99458
78)	1.99224
79)	1.99445
80)	1.98803
81)	2.00022
82)	2.00309
83)	1.99655
84)	2.02132
85)	2.01799
86)	2.01034
87)	2.00017
88)	2.0089
89)	2.00304
90)	2.01374
91)	1.98433
92)	1.9817
93)	2.00458
94)	2.00517
95)	1.98547
96)	1.99415
97)	1.98406
98)	2.01193
99)	1.97834
100)	1.98712
101)	1.98587
102)	1.9676
103)	2.02282
104)	2.00725
105)	1.99998
106)	2.00927
107)	2.02243
108)	2.01427
109)	2.03034
110)	2.00023
111)	1.97468
112)	2.00033
113)	1.98825
114)	2.01489
115)	2.01078
116)	1.99321
117)	2.0039
118)	1.99043
119)	2.02312
120)	1.9952
121)	1.99287
122)	1.9971
123)	2.00515
124)	1.9917
125)	1.98843
126)	2.00556
127)	1.9785
128)	1.99271
129)	2.00804
130)	1.98793
131)	2.01064
132)	1.98933
133)	1.99524
134)	2.00367
135)	2.00829
136)	1.97733
137)	1.98167
138)	1.9845
139)	1.9999
140)	2.0144
141)	2.00419
142)	1.99336
143)	1.99071
144)	1.99847
145)	2.01637
146)	1.98437
147)	2.00867
148)	2.00495
149)	2.02313
150)	2.00239
151)	1.98472
152)	2.00181
153)	2.00369
154)	2.03045
155)	2.01053
156)	2.00724
157)	1.99649
158)	1.9831
159)	1.99727
160)	1.99375
161)	1.99195
162)	1.98649
163)	1.98864
164)	2.00803
165)	2.00414
166)	2.00553
167)	2.01278
168)	2.00596
169)	2.01471
170)	2.01101
171)	2.0005
172)	2.02648
173)	1.98784
174)	1.98721
175)	1.99692
176)	1.98372
177)	1.98099
178)	2.00538
179)	1.9927
180)	1.99879
181)	2.02186
182)	2.0061
183)	2.01428
184)	2.00463
185)	2.00149
186)	1.9823
187)	1.97899
188)	2.02091
189)	1.99587
190)	1.99648
191)	2.01791
192)	2.00815
193)	1.99609
194)	1.99618
195)	2.0208
196)	1.99674
197)	2.00506
198)	2.00132
199)	1.97401
200)	1.99726
201)	2.00786
202)	1.98133
203)	1.9922
204)	2.02193
205)	2.0119
206)	2.0099
207)	1.98985
208)	1.9831
209)	2.0059
210)	1.99076
211)	2.00445
212)	1.99903
213)	2.00332
214)	2.02305
215)	1.99056
216)	1.99841
217)	2.00878
218)	2.02064
219)	2.00752
220)	1.98795
221)	1.9926
222)	2.00617
223)	1.98196
224)	1.99228
225)	2.01257
226)	1.97693
227)	2.01824
228)	2.01245
229)	2.00538
230)	2.00828
231)	1.98535
232)	2.01871
233)	1.99772
234)	2.00491
235)	2.00316
236)	2.0054
237)	1.99494
238)	2.0201
239)	1.98682
240)	2.02961
241)	2.02019
242)	1.99239
243)	2.00187
244)	1.99678
245)	2.02469
246)	2.00167
247)	2.00563
248)	1.99996
249)	1.98777
250)	1.99115
251)	2.01741
252)	1.99636
253)	2.00219
254)	2.00977
255)	2.01531
256)	1.98218
257)	2.01476
258)	2.00369
259)	1.98866
260)	1.98222
261)	2.02174
262)	1.99069
263)	1.99933
264)	1.98178
265)	2.00453
266)	1.99712
267)	2.00495
268)	2.00459
269)	2.01316
270)	1.9903
271)	2.02544
272)	2.03248
273)	1.98763
274)	1.98688
275)	1.9984
276)	2.01478
277)	1.97503
278)	2.00022
279)	2.01477
280)	1.99748
281)	2.01302
282)	1.97973
283)	2.00121
284)	2.01024
285)	2.00766
286)	1.98631
287)	2.00146
288)	1.97778
289)	1.97484
290)	2.01431
291)	1.98687
292)	1.97259
293)	1.97487
294)	1.98665
295)	1.99567
296)	2.02662
297)	1.99781
298)	2.00073
299)	2.04561
300)	2.01743
301)	2.01018
302)	2.0126
303)	2.01089
304)	1.99129
305)	2.00355
306)	1.98095
307)	2.00189
308)	1.99286
309)	1.99392
310)	2.01111
311)	1.97259
312)	2.00703
313)	2.01299
314)	2.02082
315)	2.01489
316)	2.00084
317)	1.98168
318)	2.02392
319)	2.00815
320)	1.99256
321)	2.00841
322)	2.00546
323)	1.98377
324)	1.9752
325)	2.00389
326)	1.99053
327)	1.99883
328)	1.98766
329)	2.00744
330)	1.99827
331)	2.00076
332)	1.99958
333)	2.00276
334)	1.98393
335)	2.01314
336)	1.97826
337)	1.98756
338)	1.98852
339)	1.98422
340)	2.02974
341)	1.99519
342)	1.98801
343)	1.98205
344)	1.99467
345)	2.02038
346)	2.00007
347)	2.00318
348)	2.00032
349)	2.02078
350)	1.99621
351)	2.01255
352)	2.00134
353)	1.98994
354)	2.02916
355)	2.00276
356)	2.01346
357)	2.00678
358)	2.01059
359)	2.00044
360)	1.98398
361)	2.01704
362)	2.0138
363)	2.02371
364)	1.99915
365)	1.99504
366)	1.97346
367)	1.98238
368)	2.0049
369)	2.01531
370)	2.00287
371)	2.00523
372)	2.00579
373)	1.95446
374)	2.016
375)	1.99593
376)	2.01257
377)	2.02751
378)	1.99344
379)	2.01319
380)	2.00161
381)	2.00002
382)	1.97399
383)	1.98726
384)	1.99737
385)	1.99088
386)	2.02609
387)	2.02316
388)	1.99549
389)	2.01168
390)	1.97799
391)	1.98042
392)	1.98421
393)	2.00066
394)	1.9925
395)	2.02723
396)	1.98921
397)	2.00208
398)	2.0013
399)	2.01113
400)	2.00671
401)	1.98699
402)	1.97801
403)	2.00148
404)	2.00406
405)	1.98891
406)	1.99659
407)	1.9951
408)	1.99445
409)	2.02243
410)	1.99702
411)	1.99244
412)	2.01676
413)	2.00806
414)	2.0018
415)	2.023
416)	2.0028
417)	2.00455
418)	2.02386
419)	1.98004
420)	1.99338
421)	1.98965
422)	1.97331
423)	2.00794
424)	1.98466
425)	1.99615
426)	1.99389
427)	1.99531
428)	2.0082
429)	1.98284
430)	2.01078
431)	2.01795
432)	2.01762
433)	1.99873
434)	2.01422
435)	2.00575
436)	1.97694
437)	2.03394
438)	1.99035
439)	1.97945
440)	1.99118
441)	2.00269
442)	1.9952
443)	1.99166
444)	2.01783
445)	2.02434
446)	1.97281
447)	1.99381
448)	2.01007
449)	1.99643
450)	2.01999
451)	2.00424
452)	2.01167
453)	1.99724
454)	1.99378
455)	1.98188
456)	2.02201
457)	1.99729
458)	2.00212
459)	1.98749
460)	1.99572
461)	2.01257
462)	2.00341
463)	1.9647
464)	1.98743
465)	1.96816
466)	2.02975
467)	1.97901
468)	1.99695
469)	2.00489
470)	2.00011
471)	1.99705
472)	1.98321
473)	1.98752
474)	2.01514
475)	1.98126
476)	2.00258
477)	2.02291
478)	1.99252
479)	2.03174
480)	2.00318
481)	1.99436
482)	2.00825
483)	2.00066
484)	2.0052
485)	2.00699
486)	1.96515
487)	1.98889
488)	1.99723
489)	1.99402
490)	1.99512
491)	2.00822
492)	1.98758
493)	2.00878
494)	1.99998
495)	1.99225
496)	2.01876
497)	1.99898
498)	1.97833
499)	2.00763
