1)	2.00808
2)	1.97942
3)	1.97419
4)	2.05336
5)	1.98436
6)	2.02729
7)	2.0182
8)	1.93407
9)	1.99523
10)	2.0428
11)	2.00595
12)	1.89765
13)	2.03592
14)	1.94036
15)	2.02373
16)	1.95179
17)	1.89899
18)	1.95823
19)	1.98568
20)	1.97278
21)	2.01813
22)	1.97604
23)	1.99028
24)	2.06039
25)	1.90721
26)	1.98636
27)	1.94762
28)	1.96979
29)	2.00398
30)	1.94033
31)	2.03802
32)	1.96902
33)	2.02605
34)	1.9827
35)	1.95297
36)	1.92872
37)	2.03416
38)	1.96093
39)	2.02093
40)	1.98349
41)	1.96983
42)	1.98505
43)	2.03661
44)	2.03404
45)	2.03896
46)	2.03292
47)	1.95269
48)	2.02676
49)	1.98486
50)	2.02004
51)	1.96235
52)	2.00959
53)	2.0449
54)	1.98038
55)	2.0199
56)	1.97647
57)	1.96981
58)	2.12451
59)	2.00073
60)	1.96858
61)	1.98469
62)	2.01483
63)	1.99113
64)	1.93523
65)	1.98146
66)	1.90821
67)	2.01088
68)	2.02092
69)	1.99074
70)	1.97788
71)	1.97922
72)	2.05528
73)	1.96528
74)	2.0342
75)	2.07664
76)	2.00053
77)	2.02191
78)	1.9825
79)	1.98365
80)	2.03886
81)	2.01608
82)	1.97414
83)	2.00494
84)	1.9356
85)	1.99293
86)	2.03793
87)	2.00211
88)	2.03915
89)	2.03042
90)	1.93001
91)	2.03207
92)	1.96973
93)	1.99957
94)	2.02301
95)	1.98212
96)	1.96529
97)	1.96437
98)	2.07094
99)	1.9436
100)	1.92975
101)	1.98726
102)	1.98135
103)	2.01718
104)	1.94607
105)	1.95953
106)	2.02163
107)	2.00189
108)	2.03168
109)	2.03992
110)	1.96806
111)	2.05195
112)	2.05059
113)	2.03203
114)	1.98657
115)	2.06691
116)	1.95396
117)	2.00212
118)	2.04659
119)	2.01505
120)	1.98164
121)	2.07745
122)	2.01569
123)	2.04825
124)	2.03313
125)	1.98658
126)	2.07541
127)	2.06503
128)	2.05325
129)	1.96542
130)	2.00493
131)	2.1217
132)	1.99121
133)	2.00797
134)	2.03537
135)	2.05467
136)	2.05219
137)	2.02611
138)	2.04928
139)	1.99408
140)	2.09487
141)	2.04031
142)	2.03595
143)	2.02643
144)	1.98535
145)	1.9591
146)	2.00437
147)	1.97713
148)	2.05323
149)	1.96039
150)	2.01561
151)	2.02779
152)	2.01316
153)	1.93961
154)	2.03442
155)	1.99424
156)	2.00242
157)	1.95422
158)	1.98072
159)	1.93292
160)	2.0938
161)	1.96799
162)	2.09232
163)	1.9455
164)	2.01086
165)	2.00707
166)	1.95719
167)	2.0592
168)	1.97334
169)	1.95111
170)	2.0581
171)	2.08241
172)	2.03762
173)	2.08739
174)	2.02997
175)	2.00804
176)	1.95373
177)	1.95445
178)	2.02477
179)	2.00833
180)	2.0481
181)	2.0074
182)	1.98121
183)	2.01795
184)	1.99263
185)	2.01821
186)	1.99596
187)	2.02504
188)	1.94227
189)	1.93452
190)	2.01824
191)	1.96937
192)	2.01739
193)	1.9562
194)	1.97333
195)	1.94163
196)	2.00146
197)	2.03832
198)	2.02503
199)	2.04516
200)	2.00664
201)	2.10981
202)	1.97273
203)	1.95077
204)	1.98471
205)	2.05332
206)	2.03274
207)	2.01384
208)	2.02354
209)	1.98067
210)	2.03827
211)	1.97674
212)	1.9432
213)	2.01385
214)	1.98091
215)	1.99109
216)	2.03443
217)	1.93275
218)	1.95342
219)	2.01771
220)	1.99192
221)	1.99684
222)	2.04283
223)	2.0324
224)	1.96558
225)	2.06842
226)	2.00697
227)	1.92784
228)	2.01755
229)	1.88715
230)	1.95259
231)	1.98603
232)	1.93311
233)	1.99914
234)	1.99975
235)	1.98364
236)	2.04973
237)	2.06083
238)	2.01708
239)	2.03218
240)	2.0002
241)	2.00381
242)	2.06814
243)	1.9684
244)	2.00345
245)	1.98872
246)	2.01956
247)	2.03527
248)	1.95192
249)	1.95813
250)	1.99917
251)	1.9938
252)	2.02828
253)	2.08344
254)	2.00332
255)	1.99925
256)	1.99588
257)	2.05809
258)	2.0617
259)	2.07057
260)	2.03465
261)	2.00735
262)	1.88016
263)	1.95409
264)	2.07226
265)	1.99487
266)	1.90653
267)	2.02608
268)	2.03686
269)	1.94921
270)	1.99476
271)	2.03038
272)	2.01508
273)	2.01574
274)	1.98919
275)	2.0487
276)	2.00983
277)	2.00681
278)	1.91233
279)	1.99756
280)	2.05841
281)	1.9921
282)	1.99005
283)	1.96338
284)	2.00919
285)	1.95291
286)	2.06904
287)	2.05491
288)	2.00761
289)	2.03675
290)	1.94206
291)	2.0212
292)	1.96589
293)	2.02026
294)	1.94688
295)	1.94152
296)	2.00188
297)	2.03119
298)	1.95201
299)	2.06428
300)	2.01919
301)	1.95547
302)	2.11142
303)	2.02694
304)	2.0431
305)	2.00921
306)	2.01225
307)	2.03374
308)	1.99344
309)	1.94985
310)	1.97669
311)	1.89189
312)	2.01898
313)	1.95595
314)	2.03678
315)	2.00713
316)	2.01699
317)	1.94768
318)	2.00536
319)	1.9326
320)	2.01249
321)	1.95664
322)	1.9643
323)	1.9156
324)	2.05834
325)	1.99761
326)	2.04588
327)	1.96863
328)	1.95912
329)	1.94768
330)	2.02952
331)	2.00275
332)	2.00132
333)	1.96644
334)	2.00706
335)	1.98013
336)	2.01953
337)	2.02766
338)	1.95999
339)	2.02412
340)	2.03858
341)	1.93225
342)	2.03444
343)	1.99057
344)	2.00691
345)	2.0281
346)	1.98133
347)	2.10325
348)	1.99574
349)	2.04666
350)	2.01334
351)	1.99331
352)	1.98492
353)	1.98459
354)	1.99593
355)	2.00937
356)	1.994
357)	1.99115
358)	1.93271
359)	2.02335
360)	1.97084
361)	1.97579
362)	1.97199
363)	1.99696
364)	1.9978
365)	1.99608
366)	2.06382
367)	1.95871
368)	2.01151
369)	1.94062
370)	2.00466
371)	2.02622
372)	1.90429
373)	1.88062
374)	1.99927
375)	2.05822
376)	1.99641
377)	1.95886
378)	1.9135
379)	1.94604
380)	1.98817
381)	2.03195
382)	1.97214
383)	2.06884
384)	2.14301
385)	1.94435
386)	1.99211
387)	1.99715
388)	2.10207
389)	2.00263
390)	1.99953
391)	1.99231
392)	2.03076
393)	2.00644
394)	2.0195
395)	1.98108
396)	2.0241
397)	2.05007
398)	2.04763
399)	1.9985
400)	2.00721
401)	2.01757
402)	2.00582
403)	1.97279
404)	2.01371
405)	1.9629
406)	1.93664
407)	2.00662
408)	1.99326
409)	1.98629
410)	1.91984
411)	1.94646
412)	2.04562
413)	1.906
414)	1.98234
415)	1.92192
416)	2.07516
417)	1.95817
418)	2.00091
419)	1.94916
420)	2.02102
421)	1.94921
422)	1.93937
423)	1.95894
424)	1.94769
425)	2.02138
426)	1.96658
427)	1.98474
428)	1.97146
429)	2.04068
430)	1.88646
431)	2.03303
432)	2.00638
433)	1.92563
434)	1.97576
435)	1.95329
436)	2.00427
437)	1.94846
438)	1.88098
439)	2.12178
440)	2.07359
441)	1.99153
442)	1.98467
443)	1.99262
444)	2.00891
445)	2.01946
446)	2.01634
447)	1.98525
448)	1.9551
449)	1.9529
450)	1.9493
451)	2.01173
452)	1.94991
453)	1.94014
454)	1.98484
455)	2.03021
456)	2.00451
457)	1.98946
458)	1.97652
459)	1.98486
460)	1.93972
461)	2.0189
462)	1.96459
463)	1.96536
464)	2.06414
465)	1.90849
466)	1.94594
467)	2.02766
468)	2.00733
469)	1.97526
470)	2.00346
471)	2.01031
472)	2.05154
473)	2.00657
474)	1.98452
475)	2.04704
476)	2.01658
477)	1.95649
478)	1.94365
479)	2.05578
480)	2.00323
481)	1.99047
482)	1.99622
483)	2.00178
484)	2.04812
485)	2.0268
486)	2.02204
487)	2.0093
488)	2.10361
489)	1.97953
490)	2.04023
491)	2.02875
492)	1.96218
493)	2.05844
494)	2.07015
495)	2.01499
496)	1.99698
497)	2.01594
498)	2.03933
499)	1.9233
500)	2.07244
501)	1.98679
502)	2.0372
503)	1.96565
504)	1.99091
505)	1.97976
506)	1.9711
507)	2.04611
508)	1.99569
509)	2.03494
510)	1.98539
511)	2.06385
512)	1.99488
513)	2.02198
514)	1.96053
515)	2.04054
516)	2.07655
517)	2.02222
518)	1.98454
519)	1.98702
520)	1.97339
521)	2.04308
522)	2.03957
523)	1.98877
524)	2.05011
525)	1.94313
526)	2.02794
527)	1.98482
528)	1.98296
529)	1.99321
530)	2.03181
531)	2.03756
532)	1.98588
533)	2.03747
534)	2.04696
535)	2.03309
536)	1.95085
537)	2.04177
538)	2.02041
539)	1.98186
540)	2.05815
541)	1.89426
542)	2.01713
543)	1.95349
544)	2.04946
545)	2.02649
546)	2.05069
547)	2.04325
548)	2.04382
549)	1.96267
550)	1.96859
551)	1.95725
552)	1.92816
553)	1.95766
554)	1.97359
555)	1.97578
556)	1.97871
557)	1.90077
558)	1.99059
559)	2.07673
560)	2.00903
561)	2.01505
562)	2.04521
563)	2.00111
564)	2.04253
565)	2.03009
566)	2.00853
567)	2.02222
568)	1.84568
569)	2.00203
570)	2.07469
571)	2.01575
572)	2.02072
573)	2.02997
574)	1.96599
575)	1.9234
576)	1.98604
577)	1.99502
578)	1.99909
579)	2.02245
580)	2.03507
581)	2.04667
582)	2.0325
583)	2.05312
584)	1.98353
585)	2.01285
586)	2.00482
587)	1.96948
588)	2.03517
589)	1.91275
590)	2.00164
591)	1.92729
592)	1.92551
593)	1.96481
594)	1.99895
595)	1.92008
596)	1.99154
597)	1.93737
598)	2.02893
599)	2.02419
600)	2.02193
601)	2.00653
602)	1.97364
603)	2.02446
604)	2.05546
605)	1.99732
606)	1.92968
607)	1.93897
608)	2.00442
609)	1.92162
610)	2.10645
611)	2.01627
612)	2.0276
613)	2.00282
614)	2.03622
615)	2.06101
616)	1.9606
617)	1.94019
618)	2.02837
619)	2.04895
620)	2.01714
621)	1.96641
622)	1.93921
623)	1.91524
624)	2.0171
625)	2.07839
626)	2.05578
627)	1.93996
628)	1.90982
629)	2.02974
630)	1.91684
631)	2.09475
632)	1.97057
633)	1.95378
634)	1.96512
635)	2.01229
636)	1.95216
637)	1.97829
638)	1.97731
639)	1.90503
640)	1.97306
641)	2.01156
642)	1.92399
643)	1.98456
644)	1.95049
645)	2.05307
646)	2.00008
647)	1.9828
648)	1.98715
649)	2.02024
650)	2.05589
651)	2.05953
652)	1.98959
653)	2.07357
654)	2.03848
655)	2.03627
656)	2.05438
657)	2.04161
658)	1.98901
659)	1.98177
660)	2.04756
661)	2.04609
662)	1.97263
663)	1.97328
664)	1.99074
665)	2.02395
666)	2.00974
667)	2.00172
668)	1.99659
669)	1.98948
670)	2.03343
671)	1.97954
672)	1.98808
673)	1.92629
674)	1.97447
675)	2.01412
676)	2.06942
677)	1.98209
678)	1.96934
679)	2.02572
680)	2.02192
681)	1.98068
682)	2.02739
683)	1.89557
684)	2.02141
685)	2.03082
686)	1.99427
687)	1.97612
688)	2.0412
689)	2.00488
690)	1.98161
691)	1.98763
692)	1.98994
693)	2.04534
694)	2.00302
695)	2.01891
696)	1.97148
697)	2.00267
698)	1.88944
699)	2.06415
700)	2.02395
701)	2.06268
702)	2.06243
703)	1.92947
704)	1.98193
705)	1.9377
706)	1.90752
707)	2.00679
708)	1.99687
709)	2.0484
710)	2.05998
711)	1.94925
712)	1.9611
713)	1.94137
714)	1.98499
715)	1.95182
716)	2.06276
717)	1.96975
718)	2.00136
719)	2.05293
720)	1.99952
721)	1.97534
722)	2.03492
723)	2.02076
724)	2.0328
725)	2.01047
726)	1.98896
727)	1.99527
728)	2.03446
729)	1.97377
730)	1.91582
731)	1.98977
732)	2.01461
733)	1.97249
734)	1.93226
735)	1.96983
736)	2.02775
737)	1.99385
738)	1.96417
739)	1.92263
740)	1.94733
741)	2.04816
742)	1.93729
743)	2.01416
744)	2.08167
745)	1.86944
746)	1.99725
747)	2.06781
748)	1.93761
749)	2.06052
750)	1.9751
751)	1.95612
752)	2.00536
753)	2.06279
754)	1.99251
755)	2.00347
756)	2.01414
757)	1.90396
758)	2.02023
759)	2.00032
760)	1.9503
761)	2.00454
762)	2.0043
763)	1.92639
764)	1.99885
765)	2.01388
766)	1.98529
767)	1.9561
768)	1.98064
769)	2.02125
770)	2.06191
771)	2.03756
772)	1.93199
773)	1.99583
774)	2.00682
775)	1.97717
776)	1.9904
777)	1.98357
778)	1.99266
779)	1.95059
780)	1.98272
781)	1.95666
782)	2.01103
783)	1.9858
784)	2.06914
785)	2.01732
786)	2.03888
787)	2.00498
788)	2.05557
789)	1.97919
790)	2.01617
791)	2.01823
792)	2.08069
793)	2.0181
794)	2.01194
795)	2.09195
796)	1.95755
797)	2.05238
798)	1.96491
799)	1.9997
800)	1.98615
801)	2.01818
802)	2.09288
803)	1.96666
804)	2.07815
805)	1.97712
806)	1.985
807)	2.01994
808)	2.01024
809)	2.01679
810)	1.94695
811)	2.04328
812)	2.04163
813)	1.97976
814)	1.96951
815)	1.95777
816)	2.00294
817)	2.00776
818)	2.005
819)	1.97012
820)	1.99977
821)	2.01107
822)	1.98674
823)	2.011
824)	2.01706
825)	1.97684
826)	2.02929
827)	2.02261
828)	1.87357
829)	2.01552
830)	1.99334
831)	2.05291
832)	2.03984
833)	2.03229
834)	2.05372
835)	1.99326
836)	1.97782
837)	1.98026
838)	1.96742
839)	1.9616
840)	1.97328
841)	2.04978
842)	2.05623
843)	1.98365
844)	2.08652
845)	2.02881
846)	2.02527
847)	1.99329
848)	1.98713
849)	1.96629
850)	2.04169
851)	2.03995
852)	2.0302
853)	1.92692
854)	2.02877
855)	1.95268
856)	2.07358
857)	1.98493
858)	1.97539
859)	1.96791
860)	2.00393
861)	1.99503
862)	1.97383
863)	2.01037
864)	2.00825
865)	2.02896
866)	2.02076
867)	2.08156
868)	2.01737
869)	2.07707
870)	2.02787
871)	2.04673
872)	1.96902
873)	2.03241
874)	2.02249
875)	2.07855
876)	2.00175
877)	2.06816
878)	2.00894
879)	2.03201
880)	1.99774
881)	1.99438
882)	2.10024
883)	2.06163
884)	2.07576
885)	2.0256
886)	2.06958
887)	1.94005
888)	2.01888
889)	2.00201
890)	1.96013
891)	2.06456
892)	2.04568
893)	1.99496
894)	2.03191
895)	1.99521
896)	2.00075
897)	2.03796
898)	2.00533
899)	2.06307
900)	1.97001
901)	2.02093
902)	2.0069
903)	2.02445
904)	1.96638
905)	2.05062
906)	2.05897
907)	2.02725
908)	2.00583
909)	1.93692
910)	2.03231
911)	1.99875
912)	2.04878
913)	2.0662
914)	2.03125
915)	2.08799
916)	1.96154
917)	2.04162
918)	2.03375
919)	2.0215
920)	2.01519
921)	1.9429
922)	1.99936
923)	1.99668
924)	2.03618
925)	1.93519
926)	2.04637
927)	2.04172
928)	1.94109
929)	1.98361
930)	2.03283
931)	1.99673
932)	2.05978
933)	2.02007
934)	1.98429
935)	1.95771
936)	1.97949
937)	2.03981
938)	2.00353
939)	1.97968
940)	2.02024
941)	1.98162
942)	1.97525
943)	2.07513
944)	1.97232
945)	2.04813
946)	2.00012
947)	2.1253
948)	2.004
949)	1.96376
950)	1.9697
951)	2.03012
952)	1.99927
953)	1.98756
954)	2.0157
955)	1.98973
956)	1.95011
957)	2.0312
958)	1.99586
959)	1.99119
960)	2.02777
961)	2.03347
962)	1.94734
963)	1.98588
964)	2.04501
965)	2.04765
966)	1.97572
967)	1.93981
968)	1.94394
969)	2.02743
970)	2.02577
971)	1.95168
972)	1.96952
973)	1.99017
974)	2.07208
975)	1.99239
976)	1.99684
977)	1.95209
978)	2.02384
979)	1.9835
980)	1.92557
981)	1.9782
982)	1.94346
983)	1.9553
984)	1.95495
985)	2.00309
986)	2.0049
987)	2.04185
988)	2.0177
989)	1.96829
990)	2.09389
991)	1.98175
992)	2.00104
993)	2.02803
994)	2.03987
995)	2.01349
996)	2.08936
997)	2.03199
998)	2.00935
999)	2.05086
1000)	1.98107
1001)	2.03845
1002)	1.9287
1003)	1.99088
1004)	1.90841
1005)	2.03153
1006)	2.00513
1007)	1.9733
1008)	2.03659
1009)	1.95946
1010)	2.0234
1011)	2.12138
1012)	2.08472
1013)	2.00739
1014)	1.95589
1015)	1.96808
1016)	1.99225
1017)	1.95798
1018)	1.96181
1019)	1.99122
1020)	2.09385
1021)	2.02699
1022)	1.96326
1023)	2.00252
1024)	2.00257
1025)	2.00489
1026)	2.00861
1027)	2.02499
1028)	1.99816
1029)	1.99347
1030)	2.06597
1031)	2.0065
1032)	2.0118
1033)	1.96049
1034)	1.92199
1035)	1.96311
1036)	1.97008
1037)	2.05583
1038)	1.89511
1039)	2.0102
1040)	1.96852
1041)	2.03403
1042)	2.04243
1043)	2.05383
1044)	2.05005
1045)	1.94549
1046)	1.95154
1047)	2.02637
1048)	2.03217
1049)	2.01791
1050)	2.01824
1051)	1.95552
1052)	2.07216
1053)	2.0585
1054)	2.04531
1055)	1.99355
1056)	1.97281
1057)	2.00315
1058)	1.99525
1059)	2.01397
1060)	1.99327
1061)	2.00824
1062)	1.92939
1063)	2.01821
1064)	1.86019
1065)	1.94915
1066)	1.95176
1067)	1.95407
1068)	1.97405
1069)	2.1033
1070)	1.98835
1071)	2.0239
1072)	2.01151
1073)	1.97506
1074)	2.04982
1075)	1.98713
1076)	1.98349
1077)	1.94408
1078)	2.06292
1079)	2.0162
1080)	1.97708
1081)	2.07288
1082)	1.94222
1083)	1.96124
1084)	2.00287
1085)	1.99868
1086)	2.02284
1087)	1.99176
1088)	1.96862
1089)	1.98603
1090)	2.02265
1091)	2.04117
1092)	1.9791
1093)	2.01923
1094)	2.03877
1095)	2.00685
1096)	2.04615
1097)	1.98443
1098)	1.9923
1099)	2.01402
1100)	2.02048
1101)	1.99488
1102)	2.0661
1103)	2.01352
1104)	1.98566
1105)	2.01919
1106)	2.06003
1107)	2.02265
1108)	1.97773
1109)	2.0525
1110)	1.95104
1111)	2.038
1112)	1.98733
1113)	2.06233
1114)	2.00065
1115)	1.91891
1116)	2.04539
1117)	2.00306
